,SNo,Date,RegionCode,RegionName,ProvinceCode,ProvinceName,ProvinceAbbreviation,Latitude,Longitude,TotalPositiveCases
10850,10850,2020-05-18T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,170
10851,10851,2020-05-18T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,421
10852,10852,2020-05-18T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,1061
10853,10853,2020-05-18T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,94
10854,10854,2020-05-18T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,246
26760,26760,2020-09-07T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,451
26610,26610,2020-09-06T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,408
25713,25713,2020-08-31T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,228
26609,26609,2020-09-06T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,1155
26607,26607,2020-09-06T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,233
26456,26456,2020-09-05T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,642
26455,26455,2020-09-05T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,819
26454,26454,2020-09-05T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,243
11230,11230,2020-05-21T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,139
11231,11231,2020-05-21T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,574
11232,11232,2020-05-21T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,562
26457,26457,2020-09-05T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,245
11233,11233,2020-05-21T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,141
11235,11235,2020-05-21T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,421
11236,11236,2020-05-21T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,1063
11237,11237,2020-05-21T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,97
11238,11238,2020-05-21T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,248
26313,26313,2020-09-04T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,444
26312,26312,2020-09-04T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,399
11234,11234,2020-05-21T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,172
26458,26458,2020-09-05T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,233
26459,26459,2020-09-05T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,477
26460,26460,2020-09-05T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,1150
26606,26606,2020-09-06T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,250
26605,26605,2020-09-06T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,645
26604,26604,2020-09-06T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,825
26603,26603,2020-09-06T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,248
11102,11102,2020-05-20T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,139
11103,11103,2020-05-20T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,570
11104,11104,2020-05-20T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,562
11105,11105,2020-05-20T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,141
11106,11106,2020-05-20T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,170
11107,11107,2020-05-20T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,421
11108,11108,2020-05-20T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,1063
11109,11109,2020-05-20T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,97
11110,11110,2020-05-20T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,248
26462,26462,2020-09-05T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,444
26461,26461,2020-09-05T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,401
26608,26608,2020-09-06T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,477
9823,9823,2020-05-10T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,541
23184,23184,2020-08-14T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,376
23182,23182,2020-08-14T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,936
19906,19906,2020-07-23T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,331
19905,19905,2020-07-23T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,116
19904,19904,2020-07-23T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,803
19903,19903,2020-07-23T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,439
19902,19902,2020-07-23T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
19901,19901,2020-07-23T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,138
16628,16628,2020-07-01T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,321
19900,19900,2020-07-23T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,475
19898,19898,2020-07-23T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
16769,16769,2020-07-02T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
16770,16770,2020-07-02T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,500
16771,16771,2020-07-02T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
16772,16772,2020-07-02T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,136
16773,16773,2020-07-02T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
19899,19899,2020-07-23T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,508
16774,16774,2020-07-02T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
16627,16627,2020-07-01T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,87
16625,16625,2020-07-01T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
20055,20055,2020-07-24T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,331
20054,20054,2020-07-24T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,116
20053,20053,2020-07-24T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,805
20052,20052,2020-07-24T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,439
20051,20051,2020-07-24T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
20050,20050,2020-07-24T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,138
16626,16626,2020-07-01T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,779
20049,20049,2020-07-24T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,480
20047,20047,2020-07-24T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
16620,16620,2020-07-01T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,136
16621,16621,2020-07-01T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,500
16622,16622,2020-07-01T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
16623,16623,2020-07-01T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,136
16624,16624,2020-07-01T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
20048,20048,2020-07-24T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,509
16775,16775,2020-07-02T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,779
16776,16776,2020-07-02T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,87
16777,16777,2020-07-02T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
19607,19607,2020-07-21T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,115
19606,19606,2020-07-21T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,793
19605,19605,2020-07-21T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,439
19604,19604,2020-07-21T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
19603,19603,2020-07-21T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,138
19602,19602,2020-07-21T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,475
19608,19608,2020-07-21T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,330
19601,19601,2020-07-21T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,508
17067,17067,2020-07-04T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
17068,17068,2020-07-04T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,501
17069,17069,2020-07-04T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
17070,17070,2020-07-04T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,136
17071,17071,2020-07-04T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
17072,17072,2020-07-04T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
19600,19600,2020-07-21T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
16926,16926,2020-07-03T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
16925,16925,2020-07-03T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,87
16924,16924,2020-07-03T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,779
19757,19757,2020-07-22T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,331
19756,19756,2020-07-22T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,115
19755,19755,2020-07-22T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,799
19754,19754,2020-07-22T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,439
19753,19753,2020-07-22T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
19752,19752,2020-07-22T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,138
19751,19751,2020-07-22T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,475
19750,19750,2020-07-22T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,508
19749,19749,2020-07-22T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
16918,16918,2020-07-03T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
16919,16919,2020-07-03T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,501
16920,16920,2020-07-03T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
16921,16921,2020-07-03T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,136
16922,16922,2020-07-03T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
16923,16923,2020-07-03T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
16479,16479,2020-06-30T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,321
17073,17073,2020-07-04T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,779
16478,16478,2020-06-30T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,87
16476,16476,2020-06-30T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
16032,16032,2020-06-27T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,321
20502,20502,2020-07-27T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,331
20501,20501,2020-07-27T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,120
20500,20500,2020-07-27T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,824
20499,20499,2020-07-27T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,439
20498,20498,2020-07-27T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,188
16031,16031,2020-06-27T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,87
20497,20497,2020-07-27T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,138
20495,20495,2020-07-27T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,510
20494,20494,2020-07-27T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,138
16173,16173,2020-06-28T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,136
16174,16174,2020-06-28T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,500
16175,16175,2020-06-28T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,473
16176,16176,2020-06-28T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,135
20496,20496,2020-07-27T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,483
16177,16177,2020-06-28T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
16030,16030,2020-06-27T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,777
16028,16028,2020-06-27T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
15883,15883,2020-06-26T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,321
20651,20651,2020-07-28T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,331
20650,20650,2020-07-28T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,128
20649,20649,2020-07-28T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,829
20648,20648,2020-07-28T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,439
20647,20647,2020-07-28T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,188
16029,16029,2020-06-27T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
20646,20646,2020-07-28T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,139
20644,20644,2020-07-28T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,511
20643,20643,2020-07-28T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,138
16024,16024,2020-06-27T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,136
16025,16025,2020-06-27T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,500
16026,16026,2020-06-27T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,473
16027,16027,2020-06-27T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,135
20645,20645,2020-07-28T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,487
16178,16178,2020-06-28T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
16179,16179,2020-06-28T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,777
16180,16180,2020-06-28T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,87
20204,20204,2020-07-25T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,331
20203,20203,2020-07-25T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,118
20202,20202,2020-07-25T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,814
20201,20201,2020-07-25T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,439
20200,20200,2020-07-25T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,187
20199,20199,2020-07-25T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,138
16330,16330,2020-06-29T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,321
20198,20198,2020-07-25T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,481
20196,20196,2020-07-25T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
16471,16471,2020-06-30T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,136
16472,16472,2020-06-30T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,500
16473,16473,2020-06-30T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
16474,16474,2020-06-30T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,135
16475,16475,2020-06-30T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
20197,20197,2020-07-25T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,509
16329,16329,2020-06-29T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,87
16328,16328,2020-06-29T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,777
16327,16327,2020-06-29T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
16181,16181,2020-06-28T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,321
20353,20353,2020-07-26T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,331
20352,20352,2020-07-26T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,120
20351,20351,2020-07-26T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,821
20350,20350,2020-07-26T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,439
20349,20349,2020-07-26T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,188
20348,20348,2020-07-26T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,138
20347,20347,2020-07-26T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,483
20346,20346,2020-07-26T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,510
20345,20345,2020-07-26T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,138
16322,16322,2020-06-29T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,136
16323,16323,2020-06-29T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,500
16324,16324,2020-06-29T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
16325,16325,2020-06-29T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,135
16326,16326,2020-06-29T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
16477,16477,2020-06-30T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,779
17074,17074,2020-07-04T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,90
17075,17075,2020-07-04T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
19459,19459,2020-07-20T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,330
17815,17815,2020-07-09T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,137
17816,17816,2020-07-09T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
17817,17817,2020-07-09T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
17818,17818,2020-07-09T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,779
17819,17819,2020-07-09T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,90
17820,17820,2020-07-09T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
17814,17814,2020-07-09T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
18565,18565,2020-07-14T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
18563,18563,2020-07-14T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,784
18562,18562,2020-07-14T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
18561,18561,2020-07-14T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
18560,18560,2020-07-14T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,137
18559,18559,2020-07-14T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
18558,18558,2020-07-14T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,504
18564,18564,2020-07-14T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,101
18557,18557,2020-07-14T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
17813,17813,2020-07-09T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,504
18706,18706,2020-07-15T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
17666,17666,2020-07-08T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,137
17667,17667,2020-07-08T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
17668,17668,2020-07-08T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
17669,17669,2020-07-08T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,779
17670,17670,2020-07-08T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,90
17671,17671,2020-07-08T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
17812,17812,2020-07-09T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
18714,18714,2020-07-15T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
18712,18712,2020-07-15T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,784
18711,18711,2020-07-15T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
18710,18710,2020-07-15T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
18709,18709,2020-07-15T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,137
18708,18708,2020-07-15T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
18707,18707,2020-07-15T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,504
18713,18713,2020-07-15T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,101
17961,17961,2020-07-10T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
17962,17962,2020-07-10T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,504
17963,17963,2020-07-10T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
18114,18114,2020-07-11T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
18115,18115,2020-07-11T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
18116,18116,2020-07-11T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,780
18117,18117,2020-07-11T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,90
18118,18118,2020-07-11T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
18267,18267,2020-07-12T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
18113,18113,2020-07-11T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,137
18266,18266,2020-07-12T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,90
18264,18264,2020-07-12T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
18263,18263,2020-07-12T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
18262,18262,2020-07-12T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,137
18261,18261,2020-07-12T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
18260,18260,2020-07-12T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,504
18259,18259,2020-07-12T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
18265,18265,2020-07-12T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,780
18112,18112,2020-07-11T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
18111,18111,2020-07-11T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,504
18110,18110,2020-07-11T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
17964,17964,2020-07-10T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,137
17965,17965,2020-07-10T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
17966,17966,2020-07-10T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
17967,17967,2020-07-10T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,779
17968,17968,2020-07-10T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,90
17969,17969,2020-07-10T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
18416,18416,2020-07-13T17:00:00,19,Sicilia,89,Siracusa,SR,37.05991687,15.29333182,329
18415,18415,2020-07-13T17:00:00,19,Sicilia,88,Ragusa,RG,36.92509198,14.73069891,90
18414,18414,2020-07-13T17:00:00,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,780
18413,18413,2020-07-13T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,438
18412,18412,2020-07-13T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
18411,18411,2020-07-13T17:00:00,19,Sicilia,84,Agrigento,AG,37.30971088,13.584574900000002,137
18410,18410,2020-07-13T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
18409,18409,2020-07-13T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,504
18408,18408,2020-07-13T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
17665,17665,2020-07-08T17:00:00,19,Sicilia,83,Messina,ME,38.19395845,15.55572302,474
17664,17664,2020-07-08T17:00:00,19,Sicilia,82,Palermo,PA,38.11569725,13.362356699999998,503
17663,17663,2020-07-08T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
18855,18855,2020-07-16T17:00:00,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,137
19307,19307,2020-07-19T17:00:00,19,Sicilia,86,Enna,EN,37.56705701,14.27909375,439
19306,19306,2020-07-19T17:00:00,19,Sicilia,85,Caltanissetta,CL,37.49213171,14.06184973,186
